store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order
50137,RAY'S #26,PNW INDEPENDENTS,CA,1,52,99,8,12223.74,273,45.78179775,235.0719231,5.25,1.903846154,0.153846154
50010,PARKLAND SUPER SAVE FOODS,PNW INDEPENDENTS,WA,0,40,63,5,9158.62,222,41.44171946,228.9655,5.55,1.575,0.125
50201,El TORITO MCMINNVILLE,PNW INDEPENDENTS,OR,0,19,18,4,1943.78,36,53.99388889,102.3042105,1.894736842,0.947368421,0.210526316
50106,MCKAY'S MARKET #29,PNW INDEPENDENTS,OR,0,70,93,6,17680.44,335,53.09441441,252.5777143,4.785714286,1.328571429,0.085714286
50308,EL TORITO SUPERMARKET,PNW INDEPENDENTS,OR,1,62,132,10,12560.66,295,42.57850847,202.5912903,4.758064516,2.129032258,0.161290323
50009,MEGA FOODS - WOODBURN,PNW INDEPENDENTS,OR,1,164,177,10,75814.26,1538,56.03419069,462.2820732,9.37804878,1.079268293,0.06097561
50215,FOODLINX #511,PNW INDEPENDENTS,CA,0,6,34,4,7899.55,236,232.3397059,1316.591667,39.33333333,5.666666667,0.666666667
50836,LYNDEN FOOD PAVILLION-CPU,PNW INDEPENDENTS,WA,0,7,35,8,1899.61,46,46.33195122,271.3728571,6.571428571,5,1.142857143
50221,FOODLINX #517,PNW INDEPENDENTS,CA,0,3,8,0,1305.62,55,163.2025,435.2066667,18.33333333,2.666666667,0
50832,SEDRO WOOLLEY FOOD PAVILLION-CPU,PNW INDEPENDENTS,WA,0,7,41,7,2356.83,69,40.635,336.69,9.857142857,5.857142857,1
50138,SHOP SMART #28,PNW INDEPENDENTS,OR,1,100,146,8,37715.91,858,46.56285185,377.1591,8.58,1.46,0.08
50057,TUKWILA SUPER SAVER FOODS,PNW INDEPENDENTS,WA,0,26,47,5,6880.02,147,53.75015625,264.6161538,5.653846154,1.807692308,0.192307692
50218,FOODLINX #514,PNW INDEPENDENTS,CA,0,8,17,2,7611.48,230,400.6042105,951.435,28.75,2.125,0.25
50509,THE BIG POTATO MKT,PNW INDEPENDENTS,CA,0,1,1,1,26.4,1,26.4,26.4,1,1,1
50060,WHITE CENTER SUPER SAVER FOODS,PNW INDEPENDENTS,WA,0,35,43,5,9727.48,253,46.76673077,277.928,7.228571429,1.228571429,0.142857143
50151,RAY'S #57,PNW INDEPENDENTS,OR,1,114,119,7,23624.56,540,44.40706767,207.2329825,4.736842105,1.043859649,0.061403509
50108,ANDY'S MARKET,PNW INDEPENDENTS,WA,1,170,117,15,26812.76,746,39.14271533,157.7221176,4.388235294,0.688235294,0.088235294
50152,RAY'S #60,PNW INDEPENDENTS,OR,1,143,152,9,60624.31,1407,48.00024545,423.9462238,9.839160839,1.062937063,0.062937063
50240,FOODLINX #536,PNW INDEPENDENTS,CA,0,2,6,2,3766.22,62,627.7033333,1883.11,31,3,1
50006,WESTPORT SHOP N' KART,PNW INDEPENDENTS,WA,1,112,158,14,19202.34,481,40.68292373,171.4494643,4.294642857,1.410714286,0.125
50542,HOLLISTER SUPER #2,PNW INDEPENDENTS,CA,0,2,1,1,52.8,2,26.4,26.4,1,0.5,0.5
50078,OLIVER LEMON'S - SISTERS,PNW INDEPENDENTS,OR,0,29,9,5,2473.28,52,48.49568627,85.28551724,1.793103448,0.310344828,0.172413793
50178,EL TORITO MEAT MARKET WOODBURN,PNW INDEPENDENTS,OR,0,16,13,4,1367.64,26,54.7056,85.4775,1.625,0.8125,0.25
50376,LA TAPATIA SUPERMARKET,PNW INDEPENDENTS,WA,0,6,5,3,431.09,8,53.88625,71.84833333,1.333333333,0.833333333,0.5
50148,SHOP SMART #54,PNW INDEPENDENTS,OR,1,111,150,8,41898.02,946,45.84028446,377.4596396,8.522522523,1.351351351,0.072072072
50834,THE MARKET AT ANACORTES-CPU,PNW INDEPENDENTS,WA,0,9,48,13,3112.39,81,46.45358209,345.8211111,9,5.333333333,1.444444444
50226,FOODLINX #522,PNW INDEPENDENTS,CA,0,10,30,5,17317.42,532,422.3760976,1731.742,53.2,3,0.5
50309,GRANDVIEW MARKET IGA,PNW INDEPENDENTS,WA,0,13,5,2,1555.64,20,91.50823529,119.6646154,1.538461538,0.384615385,0.153846154
50253,FOODLINX #549 FULL PALLET,PNW INDEPENDENTS,CA,0,1,1,1,1188,36,1188,1188,36,1,1
50025,MCKAY'S MARKET #2,PNW INDEPENDENTS,OR,0,76,92,6,17813.52,363,49.20861878,234.3884211,4.776315789,1.210526316,0.078947368
50086,LONG BEACH SHOP N' KART,PNW INDEPENDENTS,WA,1,129,154,14,19044.23,492,40.69279915,147.6296899,3.813953488,1.19379845,0.108527132
50182,SHERIDAN IGA,PNW INDEPENDENTS,OR,1,65,92,9,14022.64,384,36.51729167,215.7329231,5.907692308,1.415384615,0.138461538
50104,LA TAPATIA MARKET,PNW INDEPENDENTS,OR,0,28,18,4,8660.1,146,96.22333333,309.2892857,5.214285714,0.642857143,0.142857143
50144,RAY'S #45,PNW INDEPENDENTS,OR,1,118,148,9,54436.35,1182,47.4597646,461.325,10.01694915,1.254237288,0.076271186
50310,QUINCY MARKET IGA,PNW INDEPENDENTS,WA,0,63,83,6,26434.76,327,88.11586667,419.5993651,5.19047619,1.317460317,0.095238095
50180,ROYAL CITY HARVEST FOODS,PNW INDEPENDENTS,WA,0,29,8,3,2417.19,79,67.14416667,83.35137931,2.724137931,0.275862069,0.103448276
50176,EL TORITO SUPERMARKET,PNW INDEPENDENTS,OR,1,17,21,7,1230.14,28,45.56074074,72.36117647,1.647058824,1.235294118,0.411764706
50135,RAY'S #24,PNW INDEPENDENTS,CA,1,121,150,8,39924.77,863,48.57027981,329.9567769,7.132231405,1.239669421,0.066115702
50150,SHOP SMART #56,PNW INDEPENDENTS,OR,1,112,145,8,32240.33,721,45.34504923,287.8600893,6.4375,1.294642857,0.071428571
50256,FULLERS MARKET PLACE,PNW INDEPENDENTS,WA,1,137,139,15,21433.28,456,47.10610989,156.4472993,3.328467153,1.01459854,0.109489051
50191,LEPREKON #2 (OTHELLO),PNW INDEPENDENTS,WA,1,8,6,4,264.56,9,29.39555556,33.07,1.125,0.75,0.5
50257,RAY'S #83,PNW INDEPENDENTS,CA,1,84,105,8,18089.77,454,42.86675355,215.3544048,5.404761905,1.25,0.095238095
50133,RAY'S #18,PNW INDEPENDENTS,OR,1,105,143,9,22207.11,515,47.45108974,211.4962857,4.904761905,1.361904762,0.085714286
50042,R&S MARKET,PNW INDEPENDENTS,OR,1,44,125,10,16067.67,312,56.57630282,365.1743182,7.090909091,2.840909091,0.227272727
50160,RAY'S #76,PNW INDEPENDENTS,OR,1,114,135,8,44238.72,975,46.56707368,388.0589474,8.552631579,1.184210526,0.070175439
50136,RAY'S #25,PNW INDEPENDENTS,CA,1,53,70,8,6726.36,161,41.77863354,126.9124528,3.037735849,1.320754717,0.150943396
50017,MCKAY'S MARKET #7,PNW INDEPENDENTS,OR,0,79,101,6,22090.12,472,47.00025532,279.6217722,5.974683544,1.278481013,0.075949367
50149,RAY'S #55,PNW INDEPENDENTS,OR,1,69,123,9,17582.29,414,42.57213075,254.8157971,6,1.782608696,0.130434783
50007,ASHLAND SHOP N KART,PNW INDEPENDENTS,OR,1,27,64,11,5862.91,158,61.71484211,217.1448148,5.851851852,2.37037037,0.407407407
50250,FOODLINX #546 FULL PALLET,PNW INDEPENDENTS,CA,0,5,8,1,7570.38,246,841.1533333,1514.076,49.2,1.6,0.2
50193,LEPREKON #3 (MATTAWA),PNW INDEPENDENTS,WA,0,7,2,1,696.8,13,53.6,99.54285714,1.857142857,0.285714286,0.142857143
50163,RAY'S #82,PNW INDEPENDENTS,OR,1,103,101,8,16796.5,358,47.18117978,163.0728155,3.475728155,0.980582524,0.077669903
50129,RAY'S #9,PNW INDEPENDENTS,OR,1,111,126,8,15596.81,354,44.05878531,140.5118018,3.189189189,1.135135135,0.072072072
50018,MCKAY'S MARKET #9,PNW INDEPENDENTS,OR,0,77,81,5,16534.95,367,45.05435967,214.7396104,4.766233766,1.051948052,0.064935065
50196,WILLAMINA IGA,PNW INDEPENDENTS,OR,1,21,68,7,4592.84,110,41.75309091,218.7066667,5.238095238,3.238095238,0.333333333
50194,LEPREKON #7 (PROSSER),PNW INDEPENDENTS,WA,0,1,1,1,12.07,1,12.07,12.07,1,1,1
50140,RAY'S #39,PNW INDEPENDENTS,OR,1,104,139,9,23032.4,511,45.42879684,221.4653846,4.913461538,1.336538462,0.086538462
50126,RAY'S #5,PNW INDEPENDENTS,OR,1,105,133,8,25511.27,590,45.96625225,242.9644762,5.619047619,1.266666667,0.076190476
60710,#29 POTSDAM,PRICE CHOPPER,NY,0,349,322,14,167596.67,3855,48.71996221,480.2196848,11.04584527,0.922636103,0.040114613
60831,#245 WATERVLIET,PRICE CHOPPER,NY,0,220,248,11,222371.57,4823,55.39899601,1010.779864,21.92272727,1.127272727,0.05
60731,#127 ST. ALBANS,PRICE CHOPPER,VT,0,341,288,14,218500.31,5030,50.89688097,640.7633724,14.75073314,0.84457478,0.041055718
60751,#157 GRANVILLE,PRICE CHOPPER,NY,0,296,303,14,248066.17,5617,52.37883657,838.0613851,18.97635135,1.023648649,0.047297297
60829,#243 STORRS,PRICE CHOPPER,CT,0,172,291,14,134632.06,3378,42.23088457,782.7445349,19.63953488,1.691860465,0.081395349
60765,#172 ERIE BOULEVARD,PRICE CHOPPER,NY,0,305,318,14,264345.08,5758,55.37182237,866.7051803,18.87868852,1.042622951,0.045901639
60714,#37 GOUVERNEUR,PRICE CHOPPER,NY,0,311,325,14,196487.48,4403,51.40959707,631.7925402,14.15755627,1.045016077,0.045016077
60780,#190 EDWARDSVILLE M32,PRICE CHOPPER,PA,0,349,338,14,356660.43,7975,51.68242718,1021.949656,22.85100287,0.968481375,0.040114613
60782,#192 ESSEX,PRICE CHOPPER,VT,0,300,307,14,238987.64,5670,48.13446928,796.6254667,18.9,1.023333333,0.046666667
60721,#46 CANTON,PRICE CHOPPER,NY,0,345,255,11,175050.52,3958,50.99053889,507.3928116,11.47246377,0.739130435,0.031884058
60704,#4 LINCOLN,PRICE CHOPPER,NH,0,178,131,10,79492.55,1791,45.68537356,446.5873596,10.06179775,0.735955056,0.056179775
60745,#142 VAILS GATE,PRICE CHOPPER,NY,0,172,319,14,114276.06,2599,50.54226448,664.3956977,15.11046512,1.854651163,0.081395349
60815,#228 SOUTH BURLINGTON,PRICE CHOPPER,VT,0,198,307,14,146901.27,3430,44.54253184,741.9256061,17.32323232,1.550505051,0.070707071
60707,#24 WEST CARTHAGE,PRICE CHOPPER,NY,0,256,312,14,134505.29,2974,50.03917039,525.4112891,11.6171875,1.21875,0.0546875
60754,#160 WORCESTER FAIR,PRICE CHOPPER,MA,0,244,307,14,147195.76,3362,49.46094086,603.2613115,13.77868852,1.258196721,0.057377049
60760,#167 WEST LEBANON,PRICE CHOPPER,NH,0,250,313,14,210060.06,4884,49.30987324,840.24024,19.536,1.252,0.056
60802,#214 NEW FULTON,PRICE CHOPPER,NY,0,246,303,14,209875.23,4606,56.08637894,853.1513415,18.72357724,1.231707317,0.056910569
60767,#174 WESTERN LIGHTS,PRICE CHOPPER,NY,0,246,312,14,245113.91,5114,64.8792774,996.3980081,20.78861789,1.268292683,0.056910569
60823,#236 MARSHALL'S CREEK,PRICE CHOPPER,PA,0,252,308,14,199175.02,4480,52.07190065,790.3770635,17.77777778,1.222222222,0.055555556
60818,#231 HOPKINTON,PRICE CHOPPER,MA,0,292,319,14,219058.21,5209,47.09916362,750.1993493,17.8390411,1.092465753,0.047945205
60842,#47 NOTT STREET,PRICE CHOPPER,NY,0,247,326,14,215117.97,4970,49.85352723,870.9229555,20.12145749,1.319838057,0.056680162
60775,#183 GUILDERLAND M32,PRICE CHOPPER,NY,0,244,314,13,200974.41,4699,48.95844336,823.6656148,19.25819672,1.286885246,0.053278689
60835,#249 FORT EDWARD M32,PRICE CHOPPER,NY,0,169,247,12,160286.58,3502,54.40820774,948.4413018,20.72189349,1.461538462,0.071005917
60825,#239 GARDNER,PRICE CHOPPER,MA,0,409,331,14,234842.88,5321,49.84990023,574.1879707,13.00977995,0.809290954,0.034229829
60819,#232 MIDDLETOWN CT,PRICE CHOPPER,CT,0,243,329,14,236520.9,5425,48.87805332,973.337037,22.32510288,1.353909465,0.057613169
60837,#88 CAFETERIA,PRICE CHOPPER,NY,0,2,3,3,109.06,4,36.35333333,54.53,2,1.5,1.5
60716,#39 WILTON M32,PRICE CHOPPER,NY,0,351,324,14,313575.71,7396,48.57873122,893.3780912,21.07122507,0.923076923,0.03988604
60748,#151 SUNDERLAND ROAD,PRICE CHOPPER,MA,0,235,272,14,97794.03,2182,51.38940095,416.1448085,9.285106383,1.157446809,0.059574468
60769,#177 NEW WINDSOR,PRICE CHOPPER,VT,0,161,129,10,66867.55,1468,46.53274182,415.3263975,9.118012422,0.801242236,0.062111801
60828,#242 LITTLE FALLS,PRICE CHOPPER,NY,0,239,264,14,126292.26,2840,54.48328732,528.4194979,11.88284519,1.10460251,0.058577406
60787,#198 NEWBURGH M32,PRICE CHOPPER,NY,0,401,336,14,332228.36,7636,49.43138819,828.4996509,19.04239401,0.837905237,0.034912718
60805,#218 DELHI,PRICE CHOPPER,NY,0,313,257,11,184705.91,4200,49.94751487,590.1147284,13.41853035,0.821086262,0.03514377
60830,#244 SUTTON M32,PRICE CHOPPER,MA,0,395,300,13,345676.05,8188,48.13088972,875.1292405,20.72911392,0.759493671,0.032911392
60749,#155 GREAT BARRINGTON,PRICE CHOPPER,MA,0,244,306,14,177334.09,4245,49.82694296,726.7790574,17.39754098,1.254098361,0.057377049
60725,#112 CLIFTON SHOPPERS WORLD M32,PRICE CHOPPER,NY,0,407,334,14,418921.53,9622,52.13060353,1029.291229,23.64127764,0.820638821,0.034398034
60752,#158 ROUTE 50 M32,PRICE CHOPPER,NY,0,352,312,13,335869.85,7776,50.93567637,954.1757102,22.09090909,0.886363636,0.036931818
60768,#175 ALTAMONT AVENUE M32,PRICE CHOPPER,NY,0,402,328,14,362590.93,8014,53.93290644,901.9674876,19.93532338,0.815920398,0.034825871
60712,#32 MASSENA,PRICE CHOPPER,NY,0,234,322,14,129249.86,2917,51.51449183,552.3498291,12.46581197,1.376068376,0.05982906
60733,#130 ENDICOTT,PRICE CHOPPER,NY,0,253,324,14,230340.49,5110,53.27023358,910.4367194,20.19762846,1.280632411,0.055335968
60764,#171 BENNINGTON,PRICE CHOPPER,VT,0,249,323,14,196579.91,4503,53.59321429,789.4775502,18.08433735,1.297188755,0.0562249
60703,#3 BRUNSWICK M32,PRICE CHOPPER,NY,0,294,326,14,245421.51,5607,51.12948125,834.7670408,19.07142857,1.108843537,0.047619048
60755,#161 NORWICH,PRICE CHOPPER,NY,0,245,308,14,189660.4,4220,53.62182641,774.1240816,17.2244898,1.257142857,0.057142857
60744,#141 ST. JOHNSBURY,PRICE CHOPPER,VT,0,394,289,13,321169.73,7511,48.82482974,815.151599,19.06345178,0.733502538,0.032994924
60711,#30 OGDENSBURG,PRICE CHOPPER,NY,0,412,323,14,192623.95,4395,51.55887313,467.5338592,10.66747573,0.783980583,0.033980583
60824,#237 BINGHAMTON,PRICE CHOPPER,NY,0,245,293,14,182984.4,4207,49.37517539,746.875102,17.17142857,1.195918367,0.057142857
60809,#222 NEW WILKES BARRE,PRICE CHOPPER,PA,0,246,312,14,146844.77,3195,55.24633935,596.9299593,12.98780488,1.268292683,0.056910569
60727,#116 COBLESKILL,PRICE CHOPPER,NY,0,246,320,14,204908.98,4630,54.05143234,832.9633333,18.82113821,1.300813008,0.056910569
60796,#207 COMMERCIAL DRIVE M32,PRICE CHOPPER,NY,0,298,324,14,330740.36,7306,59.60359704,1109.86698,24.51677852,1.087248322,0.046979866
60804,#216 OWEGO FAIR,PRICE CHOPPER,NY,0,296,312,14,259312.01,5726,53.20312064,876.0540878,19.34459459,1.054054054,0.047297297
60801,#213 NEW ONEIDA,PRICE CHOPPER,NY,0,245,306,14,235136.39,5336,53.5740237,959.7403673,21.77959184,1.248979592,0.057142857
60713,#36 COHOES,PRICE CHOPPER,NY,0,164,206,11,80879.87,1730,52.34943042,493.169939,10.54878049,1.256097561,0.067073171
60777,#185 MONTROSE,PRICE CHOPPER,PA,0,363,307,13,238636.93,5406,53.59014821,657.402011,14.89256198,0.845730028,0.035812672
60784,#194 MOUNTAIN STREET M32,PRICE CHOPPER,MA,0,351,340,14,382502.28,8903,49.70789864,1089.750085,25.36467236,0.968660969,0.03988604
60803,#215 SIDNEY,PRICE CHOPPER,NY,0,299,319,14,297415.9,6591,53.64644661,994.7020067,22.04347826,1.066889632,0.046822742
60786,#196 GLENMONT,PRICE CHOPPER,NY,0,347,322,14,286879.34,6582,51.06431826,826.7416138,18.96829971,0.92795389,0.040345821
60783,#193 SAUGERTIES,PRICE CHOPPER,NY,0,239,257,11,184583.25,4262,51.74747687,772.3148536,17.83263598,1.075313808,0.046025105
60741,#138 MARKET BISTRO M32,PRICE CHOPPER,NY,0,409,335,14,472739.42,10820,52.47412809,1155.842103,26.45476773,0.819070905,0.034229829
60756,#162 MARLBOROUGH M32,PRICE CHOPPER,MA,0,342,324,14,286226.84,6637,47.92011385,836.9205848,19.40643275,0.947368421,0.040935673
60728,#122 WEST RUTLAND,PRICE CHOPPER,VT,0,238,286,14,160101.65,3628,51.72912763,672.6960084,15.24369748,1.201680672,0.058823529
60705,#12 JOHNSTOWN,PRICE CHOPPER,NY,0,311,324,14,234986.82,5273,54.80103078,755.5846302,16.95498392,1.041800643,0.045016077
60793,#204 BRISTOL,PRICE CHOPPER,CT,0,296,328,14,272809.88,6182,52.01332316,921.655,20.88513514,1.108108108,0.047297297
60732,#129 POUGHKEEPSIE,PRICE CHOPPER,NY,0,253,270,14,171752.45,3868,54.45543754,678.8634387,15.28853755,1.067193676,0.055335968
60810,#223 WARWICK,PRICE CHOPPER,NY,0,353,322,14,132337.33,3189,47.09513523,374.8932861,9.033994334,0.912181303,0.039660057
60706,#23 MADISON AVENUE M32,PRICE CHOPPER,NY,0,168,212,11,178355.17,3999,49.88955804,1061.637917,23.80357143,1.261904762,0.06547619
60720,#45 DELAWARE AVENUE M32,PRICE CHOPPER,NY,0,173,302,14,178331.6,3984,50.61924496,1030.818497,23.02890173,1.74566474,0.080924855
60750,#156 TORRINGTON M32,PRICE CHOPPER,CT,0,349,311,13,303680.32,6988,52.10712423,870.1441834,20.02292264,0.891117479,0.037249284
60847,#212 BERLIN TURNPIKE,PRICE CHOPPER,CT,0,2,249,13,10652.77,249,42.78220884,5326.385,124.5,124.5,6.5
60791,#202 WESTFALL,PRICE CHOPPER,PA,0,244,321,14,211199.95,4922,50.68393329,865.5735656,20.17213115,1.31557377,0.057377049
60798,#209 NEWINGTON,PRICE CHOPPER,CT,0,242,318,13,158152.28,3545,51.41491547,653.5218182,14.64876033,1.314049587,0.053719008
60770,#178 CORTLAND,PRICE CHOPPER,NY,0,362,318,14,251629.22,5784,50.8239184,695.1083425,15.97790055,0.878453039,0.038674033
60772,#180 LAKE PLACID,PRICE CHOPPER,NY,0,284,273,11,152456.43,3597,46.737103,536.8184155,12.66549296,0.961267606,0.038732394
60834,#248 OXFORD M32,PRICE CHOPPER,CT,0,342,300,13,247123.73,5786,48.77121176,722.5840058,16.91812865,0.877192982,0.038011696
60722,#94 MECHANICVILLE,PRICE CHOPPER,NY,0,257,329,14,196170.51,4435,52.24247936,763.3093774,17.25680934,1.280155642,0.054474708
60709,#28 HAMILTON SQUARE M32,PRICE CHOPPER,NY,0,237,268,13,203556.59,4787,49.32313787,858.8885654,20.19831224,1.130801688,0.054852321
60757,#164 PALATINE BRIDGE,PRICE CHOPPER,NY,0,246,315,14,186981.07,4157,54.29183217,760.0856504,16.89837398,1.280487805,0.056910569
60739,#136 BRATTLEBORO M32,PRICE CHOPPER,VT,0,287,288,14,182433.4,4284,46.8498716,635.656446,14.92682927,1.003484321,0.048780488
60826,#240 NEW WEBSTER,PRICE CHOPPER,MA,0,415,332,14,427637.88,9807,50.38740191,1030.452723,23.6313253,0.8,0.03373494
60738,#135 O'NEILL HIGHWAY M32,PRICE CHOPPER,PA,0,350,332,14,296489.27,6773,52.35551298,847.1122,19.35142857,0.948571429,0.04
60766,#173 WYOMING,PRICE CHOPPER,PA,0,244,287,13,163275.61,3636,53.42788285,669.1623361,14.90163934,1.176229508,0.053278689
60813,#226 OSWEGO,PRICE CHOPPER,NY,0,248,326,14,224476.42,5151,52.03440427,905.1468548,20.77016129,1.314516129,0.056451613
60843,#43 CENTRAL AVE,PRICE CHOPPER,NY,0,245,324,14,215002.01,4634,57.7807068,877.5592245,18.91428571,1.32244898,0.057142857
60719,#44 NORTH UTICA,PRICE CHOPPER,NY,0,252,291,14,187492.59,4158,56.00137097,744.0182143,16.5,1.154761905,0.055555556
60730,#125 MANCHESTER,PRICE CHOPPER,VT,0,161,155,11,66825.3,1575,45.21332882,415.0639752,9.782608696,0.962732919,0.068322981
60795,#206 ROME M32,PRICE CHOPPER,NY,0,349,324,14,321904.06,7149,56.27693357,922.3612034,20.48424069,0.928366762,0.040114613
60746,#148 PARK AVENUE,PRICE CHOPPER,MA,0,245,295,14,185568.65,4286,48.37556048,757.4230612,17.49387755,1.204081633,0.057142857
60773,#181 HUDSON VALLEY PLAZA M32,PRICE CHOPPER,NY,0,293,325,14,208089.97,4748,50.98994609,710.2046758,16.20477816,1.109215017,0.04778157
60743,#140 PITTSFIELD M32,PRICE CHOPPER,MA,0,413,336,14,451654.53,10436,53.34922395,1093.594504,25.26876513,0.813559322,0.033898305
60792,#203 SOUTHINGTON,PRICE CHOPPER,CT,0,249,330,14,143783.48,3319,50.1337099,577.4436948,13.32931727,1.325301205,0.0562249
60841,#52 SOUTH COLONIE,PRICE CHOPPER,NY,0,244,323,14,206654.41,4710,51.62488384,846.9443033,19.30327869,1.323770492,0.057377049
60822,#235 COOPERSTOWN,PRICE CHOPPER,NY,0,169,263,12,166774.96,3822,47.43315131,986.8340828,22.61538462,1.556213018,0.071005917
60724,#111 EAST GREENBUSH M32,PRICE CHOPPER,NY,0,293,331,14,250177.44,5687,53.02616363,853.8479181,19.40955631,1.129692833,0.04778157
60717,#40 GLEN STREET M32,PRICE CHOPPER,NY,0,357,329,14,309942.63,7089,52.93640137,868.1866387,19.85714286,0.921568627,0.039215686
60833,#247 WARRENSBURG,PRICE CHOPPER,NY,0,189,268,14,180867.78,4268,45.97554143,956.972381,22.58201058,1.417989418,0.074074074
60827,#241 ALEXANDRIA BAY,PRICE CHOPPER,NY,0,295,233,11,161991.9,3704,45.96818956,549.1250847,12.5559322,0.789830508,0.037288136
60759,#166 MALONE,PRICE CHOPPER,NY,0,315,306,14,153348.15,3461,52.67885606,486.8195238,10.98730159,0.971428571,0.044444444
60817,#230 COLCHESTER,PRICE CHOPPER,VT,0,179,192,11,93900.47,2117,47.9328586,524.5836313,11.82681564,1.072625698,0.061452514
60844,#54 GREENBUSH,PRICE CHOPPER,NY,0,246,329,14,235582.66,5452,51.35876608,957.6530894,22.16260163,1.337398374,0.056910569
60742,#139 AMSTERDAM M32,PRICE CHOPPER,NY,0,298,329,14,237348.06,5326,54.58787029,796.47,17.87248322,1.104026846,0.046979866
60734,#131 RUTLAND PLAZA,PRICE CHOPPER,VT,0,298,327,14,302236.45,7031,52.24484875,1014.216275,23.59395973,1.097315436,0.046979866
60747,#150 SPENCER,PRICE CHOPPER,MA,0,243,285,14,115530.07,2601,52.39458957,475.4323868,10.7037037,1.172839506,0.057613169
60702,#1 EASTERN PARKWAY M32,PRICE CHOPPER,NY,0,249,329,14,228933.59,5057,52.30376742,919.412008,20.30923695,1.321285141,0.0562249
60753,#159 BETHLEHEM M32,PRICE CHOPPER,NY,0,406,332,14,446280.77,10364,49.7525942,1099.213719,25.5270936,0.81773399,0.034482759
60821,#234 CHENANGO,PRICE CHOPPER,NY,0,300,329,14,319906.63,7126,53.65760315,1066.355433,23.75333333,1.096666667,0.046666667
60832,#246 CHATHAM,PRICE CHOPPER,NY,0,248,313,14,204037.47,4811,48.44194444,822.7317339,19.39919355,1.262096774,0.056451613
60806,#219 DERBY,PRICE CHOPPER,VT,0,219,300,14,109499.4,2485,48.6447801,499.9972603,11.34703196,1.369863014,0.063926941
60812,#225 COLGATE,PRICE CHOPPER,NY,0,351,256,11,227351.77,5155,50.97573318,647.7258405,14.68660969,0.729344729,0.031339031
60763,#170 LAKE GEORGE,PRICE CHOPPER,NY,0,148,86,8,26238.2,696,38.64241532,177.2851351,4.702702703,0.581081081,0.054054054
60814,#227 LEBANON,PRICE CHOPPER,NH,0,248,334,14,272126.78,6426,48.06195337,1097.285403,25.91129032,1.346774194,0.056451613
60820,#233 NEW LENOX M32,PRICE CHOPPER,MA,0,253,317,14,223130.76,5352,46.70939083,881.9397628,21.1541502,1.252964427,0.055335968
60723,#102 WATERTOWN,PRICE CHOPPER,NY,0,409,296,14,193638.61,4346,51.43123772,473.4440342,10.62591687,0.723716381,0.034229829
60715,#38 GLENVILLE M32,PRICE CHOPPER,NY,0,350,325,14,321467.27,7408,52.60469154,918.4779143,21.16571429,0.928571429,0.04
60797,#208 KEENE,PRICE CHOPPER,NH,0,258,309,14,117014.03,2718,49.04192372,453.5427519,10.53488372,1.197674419,0.054263566
60778,#188 SHAKER ROAD,PRICE CHOPPER,NY,0,248,306,14,220089.97,5090,50.0318186,887.4595565,20.52419355,1.233870968,0.056451613
60799,#210 RICHFIELD SPRINGS,PRICE CHOPPER,NY,0,239,270,14,141144.15,3213,52.3725974,590.5612971,13.44351464,1.129707113,0.058577406
60785,#195 GLOVERSVILLE,PRICE CHOPPER,NY,0,105,214,11,57124.8,1223,58.89154639,544.0457143,11.64761905,2.038095238,0.104761905
60808,#221 WINDSOR,PRICE CHOPPER,CT,0,240,315,13,157482.95,3527,51.80360197,656.1789583,14.69583333,1.3125,0.054166667
60737,#134 ONEONTA,PRICE CHOPPER,NY,0,251,330,14,206352.87,4682,51.56243628,822.122988,18.65338645,1.314741036,0.055776892
60816,#229 NEW SHREWSBURY,PRICE CHOPPER,MA,0,249,322,14,195942.63,4538,49.3558262,786.9181928,18.2248996,1.293172691,0.0562249
60726,#114 MIDDLETOWN,PRICE CHOPPER,NY,0,243,314,14,121749.51,2787,51.67636248,501.0267901,11.4691358,1.29218107,0.057613169
60740,#137 MORRISVILLE,PRICE CHOPPER,VT,0,378,327,14,266157.59,6092,48.47160626,704.1206085,16.11640212,0.865079365,0.037037037
60776,#184 MALTA,PRICE CHOPPER,NY,0,356,325,14,344495,8114,49.17844397,967.6825843,22.79213483,0.912921348,0.039325843
60718,#42 CATSKILL,PRICE CHOPPER,NY,0,251,331,14,156395.33,3697,49.63355443,623.0889641,14.72908367,1.3187251,0.055776892
60758,#165 SHELBURNE ROAD M32,PRICE CHOPPER,VT,0,446,341,14,316231.73,7345,48.2060564,709.0397534,16.46860987,0.764573991,0.031390135
60836,#250 CLIFTON PARK PLAZA M32,PRICE CHOPPER,NY,0,245,304,13,222927.81,5094,51.27134545,909.9094286,20.79183673,1.240816327,0.053061224
60838,#97 CORPORATE (NON-RETAIL SALES),PRICE CHOPPER,NY,0,3,6,1,395.34,11,65.89,131.78,3.666666667,2,0.333333333
60788,#199 CICERO,PRICE CHOPPER,NY,0,357,327,14,333419.54,7261,60.44589195,933.9482913,20.33893557,0.915966387,0.039215686
60729,#123 BARRE,PRICE CHOPPER,VT,0,405,321,14,298063.05,6886,48.44190639,735.9581481,17.00246914,0.792592593,0.034567901
60807,#220 CHAMPLAIN,PRICE CHOPPER,NY,0,246,262,11,166076.98,3722,51.99654978,675.1096748,15.1300813,1.06504065,0.044715447
